unnamed__0,deal_num,acq_name,acq_country_code,tar_name,tar_country_code,deal_type,deal_status,deal_value,last_deal_status_date,deal_headline,deal_type__1,deal_status__1,deal_value__1,tar_name__1,tar_country_code__1,tar_busi_descr,tar_bvd_id_num,tar_orbis_id_num,acq_name__1,acq_country_code__1,acq_busi_descr,acq_bvd_id_num,acq_orbis_id_num,gr_acq_name,gr_acq_country_code,gr_acq_busi_descr,gr_acq_bvd_id_num,gr_acq_orbis_id_num,ven_name,ven_country_code,ven_busi_descr,ven_bvd_id_num,ven_orbis_id_num,gr_ven_name,gr_ven_country_code,gr_ven_busi_descr,gr_ven_bvd_id_num,gr_ven_orbis_id_num,regulatory_body_name,regulatory_body_country,type_of_deal_opportunity
36.0,95816.0,ECHOSTAR COMMUNICATIONS CORPORATION,US,HUGHES ELECTRONICS CORPORATION,US,Acquisition 100%,Withdrawn,32300000.0,37966.0,EchoStar withdraws bid for Hughes,Acquisition 100%,Withdrawn,32300000.0,HUGHES ELECTRONICS CORPORATION,US,"Digital television entertainment services, Global video and data broadcasting services, Satellite-based private business network provider",US521106564,376984.0,ECHOSTAR COMMUNICATIONS CORPORATION,US,"Communications research and development services, Direct broadcast satellite (DBS) television products and services",US880336997,1754830.0,,,,,,GENERAL MOTORS CORPORATION,US,Automotive manufacturer,US380572515,58569154.0,,,,,,,,
37.0,449420.0,MITTAL STEEL COMPANY NV,NL,ARCELOR SA,LU,Acquisition 100% - Bid 2 - Withdrawn,Withdrawn,32172577.1348099,38903.0,Mittal closer to deal with Arcelor,Acquisition 100% - Bid 2 - Withdrawn,Withdrawn,32172577.1348099,ARCELOR SA,LU,Steel manufacturer,LULB82454,7051843.0,MITTAL STEEL COMPANY NV,NL,Steel manufacturer,NL24275428,5502663.0,,,,,,,,,,,,,,,,DG Competition,European Union,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,European Commission,European Union,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Commission de Surveillance du Secteur Financier,Luxembourg,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Direction de la Concurrence et de Protection des Consommateurs,Luxembourg,
38.0,2007615619.0,GOOGLE LLC,US,WIZ INC.,US,Acquisition 100%,Pending - awaiting regulatory approval,32000000.0,45734.0,Acquisition of Wiz by Google subject to approval from Department of Justice,Acquisition 100%,Pending - awaiting regulatory approval,32000000.0,WIZ INC.,US,Cloud security Software-as-a-Service (SaaS) provider,US356687858L,550760150.0,GOOGLE LLC,US,Online search engine operator,US134090555L,151166135.0,,,,,,SEQUOIA CAPITAL OPERATIONS LLC,US,"Mezzanine investment services, Private equity investment services",US134673689L,492547.0,,,,,,European Commission,European Union,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIGHTSPEED MANAGEMENT COMPANY LLC,US,Venture capital investment services,US168113460L,55606.0,,,,,,Competition and Markets Authority,United Kingdom,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GREYLOCK MANAGEMENT CORPORATION,US,Venture capital investment services,US126524334L,12204.0,,,,,,Department of Justice,United States,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WELLINGTON MANAGEMENT COMPANY LLP,US,"Investment management services, Private equity investment services",US126265148L,468126.0,,,,,,Federal Trade Commission,United States,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSIGHT VENTURE MANAGEMENT LLC,US,Venture capital investment services,US149195543L,170081898.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH CAPITAL MANAGEMENT LLC,US,Venture capital investment services,US227261828L,73908817.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,THRIVE CAPITAL MANAGEMENT LLC,US,Venture capital investment services,US250249067L,105739763.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GREENOAKS CAPITAL MANAGEMENT LLC,US,Private equity investment services,US320472077L,142679031.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SALESFORCE VENTURES LLC,US,Corporate venture capital investment services,US373931828L,193341215.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INDEX VENTURES SA,CH,Venture capital investment services,CHCHE101004917,48896767.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AGLAE VENTURES SAS,FR,Venture capital investment services,FR828416735,315168969.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CYBERSTARTS VENTURE FUND LTD,IL,Venture capital investment services,IL53-182-5585,378042595.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVENT GLOBAL TECHNOLOGY LP,KY,Fund,KYLEI1804821,477794108.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BLACKSTONE INC.,US,"Asset management services provider, Debt and mezzanine capital provider, Investment banking services, Private equity investment services",US208875684,10764427.0,,,,,,,,
39.0,68114.0,MANNESMANN AG,DE,ORANGE PLC,GB,Acquisition 100%,Completed,31566247.7685293,36612.0,Mannesmann acquires Orange,Acquisition 100%,Completed,31566247.7685293,ORANGE PLC,GB,Mobile telecoms operator,GB03110666,4520977.0,MANNESMANN AG,DE,Mobile telecommunications services,,,,,,,,BRITISH AEROSPACE PLC,GB,"Aircraft manufacturer, Munitions manufacturer",GB01470151,4082577.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HUTCHISON WHAMPOA LTD,HK,"Health and beauty products retailer holding company, Hotel operator holding company, Infrastructure sector investment services, Mobile telecommunications operator holding company, Port and harbour operator holding company, Power services holding company, Property developer holding company",HK00525FH,6530507.0,,,,,,,,
40.0,1941577802.0,CANADIAN PACIFIC RAILWAY LTD,CA,KANSAS CITY SOUTHERN INDUSTRIES INC.,US,Acquisition 100%,Completed,31000000.0,44544.0,Canadian Pacific Railway acquires Kansas City Southern Industries,Acquisition 100%,Completed,31000000.0,KANSAS CITY SOUTHERN INDUSTRIES INC.,US,Freight rail transportation services holding company,US440663509,6971.0,CANADIAN PACIFIC RAILWAY LTD,CA,Railway operator,CA90023NC,7839421.0,,,,,,,,,,,,,,,,Comisión Federal de Competencia,Mexico,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Surface Transportation Board,United States,
41.0,57325.0,PACIFIC CENTURY CYBERWORKS LTD,HK,CABLE & WIRELESS HKT LTD,HK,Acquisition 100%,Completed,30000000.0,36755.0,Pacific Century CyberWorks acquires Cable & Wireless HKT via PTO,Acquisition 100%,Completed,30000000.0,CABLE & WIRELESS HKT LTD,HK,Telecommunication services,HK90056FH,6740319.0,PACIFIC CENTURY CYBERWORKS LTD,HK,"Property development services holding company, Telecommunications services holding company, Television broadcasting services holding company",HK30089FH,6532109.0,,,,,,CABLE & WIRELESS PLC,GB,"Cable television operator, Telecommunications network operator",GB00238525,3911110.0,,,,,,,,
42.0,64317.0,DEUTSCHE TELEKOM AG,DE,VOICESTREAM WIRELESS CORPORATION,US,Acquisition 100%,Completed,29600000.0,37043.0,Deutsche Telekom has completed its acquisition of VoiceStream Wireless,Acquisition 100%,Completed,29600000.0,VOICESTREAM WIRELESS CORPORATION,US,Mobile telecommunications services,US911983600,438505.0,DEUTSCHE TELEKOM AG,DE,Telecommunications services,DE5030147137,60521683.0,,,,,,SONERA OYJ,FI,"Mobile telecommunications operator, Telecommunications operator",FI14756079,3208443.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SHAREHOLDER,,Shareholder,,,,,,,,,,
43.0,2007535884.0,CONSTELLATION ENERGY CORPORATION,US,CALPINE CORPORATION,US,Acquisition 100%,Pending - awaiting regulatory approval,29100000.0,45667.0,Constellation Energy to acquire Calpine from Energy Capital Partners and others receives PSC approval,Acquisition 100%,Pending - awaiting regulatory approval,29100000.0,CALPINE CORPORATION,US,"Electricity distribution services, Geothermal power plants operator, Primarily natural gas-fired power plants operator",US770212977,669203.0,CONSTELLATION ENERGY CORPORATION,US,"Carbon-free energy production services, Energy distribution services",US871210716,534701715.0,,,,,,ENERGY CAPITAL PARTNERS LLC,US,Private equity investment services,US149195100L,18446766.0,,,,,,Competition Bureau,Canada,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANADA PENSION PLAN INVESTMENT BOARD,CA,"Pension fund management services, Private equity investment services",CA149198294L,48819168.0,,,,,,Department of Justice,United States,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI ALTEP HOLDINGS INC.,US,Investment holding company,US127488571L,69461341.0,,,,,,Federal Energy Regulatory Commission,United States,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Trade Commission,United States,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York State Public Service Commission,United States,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Utility Commission of Texas,United States,
44.0,1601225506.0,EXPRESS SCRIPTS HOLDING COMPANY,US,MEDCO HEALTH SOLUTIONS INC.,US,Acquisition 100%,Completed,29100000.0,41001.0,Express Scripts completes acquisition of Medco Health: Request of injunction denied,Acquisition 100%,Completed,29100000.0,MEDCO HEALTH SOLUTIONS INC.,US,"Pharmacy benefits management services, Pharmacy operator, Physician services",US223461740,669944.0,EXPRESS SCRIPTS HOLDING COMPANY,US,"Pharmacy benefits management services holding company, Pharmacy operator holding company, Physician services holding company",US452884094,852612.0,,,,,,,,,,,,,,,,Federal Trade Commission,United States,
45.0,521358.0,ELECTRABEL SA,BE,SUEZ-TRACTEBEL SA,BE,Acquisition 99.97%,Completed,29025570.1451278,39287.0,Suez sells Suez-Tractebel to Electrabel,Acquisition 99.97%,Completed,29025570.1451278,SUEZ-TRACTEBEL SA,BE,"Electricity distribution services, Electricity generation services, Energy and industrial infrastructure engineering services, Energy and industrial infrastructure management services, Natural gas distribution services, Natural gas storage services",BE0403203264,8326651.0,ELECTRABEL SA,BE,"Electricity distributor, Electricity producer, Gas distributor",BE0403170701,8326650.0,,,,,,SUEZ SA,FR,"Electricity distributor, Water supplier and distributor",FR542062559,3847085.0,,,,,,,,
46.0,1909647786.0,EMERSON ELECTRIC COMPANY,US,ROCKWELL AUTOMATION INC.,US,Acquisition 100%,Withdrawn,29000000.0,43067.0,Emerson withdraws proposal to acquire Rockwell Automation,Acquisition 100%,Withdrawn,29000000.0,ROCKWELL AUTOMATION INC.,US,"Industrial automation systems manufacturer, Industrial automation systems repair services, Network design services, Technical support and training services",US251797617,51390222.0,EMERSON ELECTRIC COMPANY,US,"Domestic heating and ventilation systems manufacturer, Hand tools manufacturer, Heating equipment manufacturer, Network power equipment manufacturer, Power tools manufacturer, Process control equipment and telecommunication software developer, Process control equipment manufacturer, Storage products manufacturer",US430259330,38778.0,,,,,,,,,,,,,,,,,,
47.0,631239.0,NOVARTIS AG,CH,ALCON INC.,CH,Acquisition increased from 24.85% to 77%,Completed,28300000.0,40416.0,Novartis acquires Nestlé's Alcon stake,Acquisition increased from 24.85% to 77%,Completed,28300000.0,ALCON INC.,CH,"Ophthalmic goods manufacturer, Ophthalmic pharmaceuticals research and development services",CHCHE103074685,191867122.0,NOVARTIS AG,CH,"Medical research services, Pharmaceutical and drugs manufacturer",CHCHE103867266,2223011.0,,,,,,NESTLE SA,CH,"Bottled water manufacturing services provider, Coffee shop operator, Food manufacturer holding company, Food wholesaler holding company, Water irrigation and cleaning service provider",CHCHE105909036,58913260.0,,,,,,Commerce Commission,New Zealand,
48.0,71195.0,BP AMOCO PLC,GB,ATLANTIC RICHFIELD COMPANY,US,Acquisition 100%,Completed,27407276.5972638,36633.0,BP Amoco acquires Atlantic Richfield,Acquisition 100%,Completed,27407276.5972638,ATLANTIC RICHFIELD COMPANY,US,"Oil and gas exploration services, Oil and gas marketing services, Oil and gas production services, Oil and gas refining services",US174026754L,301196.0,BP AMOCO PLC,GB,Oil exploration and extraction services,GB00102498,3902763.0,,,,,,,,,,,,,,,,Federal Trade Commission,United States,
49.0,1941096149.0,ALLIANZ SE,DE,AVIVA PLC,GB,Acquisition 100%,Rumour - Expired,26599062.2694815,43268.0,Allianz could be looking to buy Aviva,Acquisition 100%,Rumour - Expired,26599062.2694815,AVIVA PLC,GB,"Corporate venture capital investment services, Insurance services",GB02468686,1878574.0,ALLIANZ SE,DE,"Asset management services, Banking services, Health insurance services, Life insurance services, Property and casualty insurance services",DEFEI1007380,410834558.0,,,,,,,,,,,,,,,,,,Looking to buy
50.0,59173.0,MONSANTO COMPANY,US,PHARMACIA & UPJOHN INC.,US,Acquisition 100%,Completed,26533148.8967997,36619.0,Monsanto to acquire Pharmacia & Upjohn,Acquisition 100%,Completed,26533148.8967997,PHARMACIA & UPJOHN INC.,US,Pharmaceuticals developer and manufacturer,US980155411,1824837.0,MONSANTO COMPANY,US,Pesticides manufacturer,US431878297,830041.0,,,,,,,,,,,,,,,,,,
51.0,300755.0,JOHNSON & JOHNSON,US,GUIDANT CORPORATION,US,Acquisition 100% -  Bid 1 - withdrawn,Withdrawn,25400000.0,38672.0,Guidant takeover revised,Acquisition 100% -  Bid 1 - withdrawn,Withdrawn,25400000.0,GUIDANT CORPORATION,US,Cardiovascular medical device manufacturer,US351931722,1799786.0,JOHNSON & JOHNSON,US,"Cosmetics manufacturer, Healthcare product research and development services, Healthcare product, pharmaceutical and drug manufacturer, Medical diagnostics device manufacturer",US221024240,2959.0,,,,,,,,,,,,,,,,European Commission,European Union,
52.0,97368.0,HEWLETT-PACKARD COMPANY,US,COMPAQ COMPUTER CORPORATION,US,Acquisition 100%,Completed,25000000.0,37379.0,Hewlett-Packard has bought Compaq Computer,Acquisition 100%,Completed,25000000.0,COMPAQ COMPUTER CORPORATION,US,"Computer hardware manufacturer, Computer technology and solutions developer",US760011617,21004.0,HEWLETT-PACKARD COMPANY,US,"Computer and peripherals manufacturer, Software developer",US941081436,58665439.0,,,,,,,,,,,,,,,,,,
53.0,1909178231.0,CLARO SA,BR,TIM PARTICIPACOES SA,BR,Acquisition 100%,Rumour - Expired,24633703.2983014,41983.0,Banco BTG Pactual to sell Tim Participacoes following acquisition: Telecom Italia not looking to sell Tim Participacoes,Acquisition 100%,Rumour - Expired,24633703.2983014,TIM PARTICIPACOES SA,BR,Mobile telecommunications operator,BR02558115000121,6739767.0,CLARO SA,BR,"Mobile telephone retailer, Wired telecommunications services, Wireless telecommunications services",BR40432544000147,10114391.0,,,,,,BANCO BTG PACTUAL SA,BR,"Asset management services, Investment banking services",BR30306294000145,13159702.0,,,,,,,,Looking to buy
,,TELEFONICA BRASIL SA,BR,,,,,,,,,,,,,,,,TELEFONICA BRASIL SA,BR,"Telecommunications services, Wireless telecommunications services",BR02558157000162,6739750.0,,,,,,,,,,,,,,,,,,Looking to sell
,,OI SA,BR,,,,,,,,,,,,,,,,OI SA,BR,"Fixed line telecommunications services provider, Wireless telecommunications and internet services provider",BR76535764000143,6739775.0,,,,,,,,,,,,,,,,,,
54.0,68480.0,UNILEVER GROUP,NL,BESTFOODS,US,Acquisition 100%,Completed,24400000.0,36803.0,Unilever has bought Bestfoods in a 24400 million United States Dollar deal.,Acquisition 100%,Completed,24400000.0,BESTFOODS,US,Food manufacturer,US362385545,51242755.0,UNILEVER GROUP,NL,"Consumer goods manufacturer, Food producer, Food, drink, laundry and personal hygiene products manufacturer, Home care products manufacturer, Personal care products manufacturer, Processed foods manufacturer, Producer of detergents",NL91211EN,6533665.0,,,,,,,,,,,,,,,,,,
55.0,1909571064.0,BECTON DICKINSON AND COMPANY,US,CR BARD INC.,US,Acquisition 100%,Completed,24000000.0,43098.0,Becton Dickinson completes takeover of CR Bard,Acquisition 100%,Completed,24000000.0,CR BARD INC.,US,"Diagnostic devices manufacturer, Medical, surgical and patient care devices manufacturer",US221454160,44147.0,BECTON DICKINSON AND COMPANY,US,"Cervical screening imaging devices developer, Clinical and medical device research and development services, Drug transfer and delivery medical devices manufacturer, Investment services",US220760120,2869.0,,,,,,,,,,,,,,,,Ministry of Commerce,China,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,European Commission,European Union,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Trade Commission,United States,
56.0,1939003548.0,UNIBAIL-RODAMCO SE,FR,WESTFIELD CORPORATION,AU,Acquisition increased from 4.9% to 100%,Completed,23489700.0,43258.0,Unibail-Rodamco and WFD Unibail-Rodamco acquire Westfield from Lowy family and others,Acquisition increased from 4.9% to 100%,Completed,23489700.0,WESTFIELD CORPORATION,AU,"Global shopping centre developer, Global shopping centre lessor, Global shopping centre manager, Sopping mall investment trust services",AU31634AA,372859160.0,UNIBAIL-RODAMCO SE,FR,"Commercial real estate developing services, Commercial real estate management services provider",FR682024096,50582715.0,,,,,,SHAREHOLDERS,,Shareholder,,,,,,,,Foreign Investments Review Board,Australia,
,,WFD UNIBAIL-RODAMCO NV,NL,,,,,,,,,,,,,,,,WFD UNIBAIL-RODAMCO NV,NL,Commercial real estate developing services holding company,NL70898618,402732778.0,,,,,,LOWY FAMILY,AU,Family,,,,,,,,Autorité des Marchés Financiers,France,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Autoriteit Financiële Markten,Netherlands,
57.0,1943253160.0,BLACK SPADE ACQUISITION CO,KY,VINFAST AUTO LTD,SG,Acquisition 100%,Completed,23000000.0,45152.0,Black Spade Acquisition acquires VinFast Auto from Vingroup,Acquisition 100%,Completed,23000000.0,VINFAST AUTO LTD,SG,"Electric bus manufacturer holding company, Electric scooter manufacturer holding company, Electric vehicle manufacturer holding company, Investment services holding company",SG201501874G,610886591.0,BLACK SPADE ACQUISITION CO,KY,Blank Check Company,KY41821WB,510072424.0,,,,,,VINGROUP JOINT STOCK COMPANY,VN,"Fitness facility operator, Hospital operator, Hotel operator, Property developer, Recreation center operator",VN0103001016,319652039.0,,,,,,,,
58.0,1941591230.0,DRAFTKINGS INC.,US,ENTAIN PLC,GB,Acquisition 100%,Rumour - Withdrawn,22566719.9751269,44495.0,DraftKings will not make an offer for Entain,Acquisition 100%,Rumour - Withdrawn,22566719.9751269,ENTAIN PLC,GB,Web based gaming and sports betting platform operator,GBIM004685V,110012550.0,DRAFTKINGS INC.,US,Fantasy sports gaming and sports products retail platform operator,US872764212,575512220.0,,,,,,,,,,,,,,,,,,
59.0,2007561604.0,CONOCOPHILLIPS COMPANY,US,MARATHON OIL CORPORATION,US,Acquisition 100%,Completed,22500000.0,45618.0,ConocoPhillips acquires Marathon Oil,Acquisition 100%,Completed,22500000.0,MARATHON OIL CORPORATION,US,"Oil and gas exploration services holding company, Oil and gas producer holding company, Oil and gas transportation services holding company, Petroleum refining services holding company",US250996816,7595.0,CONOCOPHILLIPS COMPANY,US,"Natural gas liquid extraction services, Oil and gas exploration services, Oil and gas extraction services provider, Petroleum products transportation services, Petroleum refining services",US010562944,3497.0,,,,,,,,,,,,,,,,Department of Justice,United States,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Trade Commission,United States,
60.0,1943211857.0,MOTHERSON SUMI SYSTEMS LTD,IN,SAMVARDHANA MOTHERSON INTERNATIONAL LTD,IN,Acquisition 100%,Completed,22000000.0,44589.0,Motherson Sumi Systems acquires Samvardhana Motherson International,Acquisition 100%,Completed,22000000.0,SAMVARDHANA MOTHERSON INTERNATIONAL LTD,IN,"Automotive interior trim modules manufacturer, Automotive rearview mirrors manufacturer, Automotive wiring harnesses manufacturer, Metal components manufacturer",IN0001378259,135564709.0,MOTHERSON SUMI SYSTEMS LTD,IN,"Automotive parts manufacturer, Plastic polymer products manufacturer, Wiring devices manufacturer",IN30608FI,7298639.0,,,,,,SHAREHOLDERS,,Shareholder,,,,,,,,Competition Commission of India,India,
